event_id,tourney_id,home_player_id,away_player_id,tourney_date,surface,category_id,is_grandslam,home_player_name,away_player_name,home_sets,away_sets,winner,retired,walkover,ALL_aces_home,ALL_aces_away,ALL_double_faults_home,ALL_double_faults_away,ALL_service_points_won_home,ALL_service_points_won_away,ALL_return_points_won_home,ALL_return_points_won_away,ALL_break_points_won_home,ALL_break_points_won_away,ALL_break_points_saved_home,ALL_break_points_saved_away,s1_home,s1_away,s2_home,s2_away,s3_home,s3_away,s4_home,s4_away,s5_home,s5_away
16119799,2488,255420,111837,2026-05-03,Red clay,3,False,Francisco Comesaña,Billy Harris,2,0,home,,,9,0,1,3,42,28,28,23,4,2,2,2,6,3,6,4,,,,,,
16119507,2488,853634,132834,2026-05-03,Red clay,3,False,Jacopo Vasamì,Tomás Barrios Vera,0,2,away,,,2,4,3,1,34,37,14,25,0,3,1,1,3,6,4,6,,,,,,
16119805,2488,77223,244420,2026-05-03,Red clay,3,False,Pedro Martinez,Jesper De Jong,0,2,away,,,2,5,4,3,53,52,31,38,2,3,8,4,6,7,5,7,,,,,,
16119509,2488,40800,51345,2026-05-03,Red clay,3,False,Pablo Carreño Busta,Martin Damm Jr,2,0,home,,,1,7,1,1,39,30,19,12,2,0,0,1,6,3,6,3,,,,,,
16119809,2488,36300,14548,2026-05-03,Red clay,3,False,Stefano Travaglia,Stan Wawrinka,1,2,away,,,6,7,3,3,59,59,31,48,3,5,7,2,6,4,6,7,1,6,,,,
16119500,2488,335102,57289,2026-05-03,Red clay,3,False,Luca Van Assche,Hugo Dellien,0,2,away,,,2,1,3,0,38,37,19,34,2,3,4,1,2,6,5,7,,,,,,
16119502,2488,39234,105607,2026-05-03,Red clay,3,False,Dušan Lajović,Jan Choinski,0,2,away,,,9,3,0,2,45,51,25,22,0,2,2,4,5,7,4,6,,,,,,
16119504,2488,321788,322022,2026-05-03,Red clay,3,False,Leandro Riedi,Vilius Gaubas,2,0,home,,,5,1,0,1,37,29,28,18,4,1,2,1,6,4,6,2,,,,,,
16119505,2488,210490,321790,2026-05-03,Red clay,3,False,Patrick Kypson,Jack Pinnington Jones,2,1,home,,,12,3,1,2,78,63,42,37,3,3,4,4,6,7,7,6,6,3,,,,
16119810,2488,418785,243925,2026-05-03,Red clay,3,False,Juan Cruz Martin Manzano,Titouan Droguet,1,2,away,,,1,6,6,2,49,58,27,39,2,5,3,1,7,5,1,6,5,7,,,,
16119804,2488,93597,205906,2026-05-03,Red clay,3,False,Andrea Pellegrino,Hugo Gaston,2,0,home,,,5,1,1,1,32,27,27,14,4,1,1,3,6,1,6,3,,,,,,
16119800,2488,483188,229218,2026-05-03,Red clay,3,False,Nicolai Budkov Kjaer,Otto Virtanen,2,1,home,,,1,9,4,3,77,69,40,37,1,1,1,6,6,7,7,6,6,3,,,,
16119501,2488,417196,58221,2026-05-03,Red clay,3,False,Martin Landaluce,Christopher O'Connell,2,0,home,,,3,2,4,3,42,27,27,24,4,1,7,2,6,2,6,3,,,,,,
16119811,2488,407383,232057,2026-05-03,Red clay,3,False,Federico Bondioli,Emilio Nava,2,1,home,,,2,12,2,3,68,68,46,47,2,4,6,6,4,6,7,6,7,5,,,,
16119806,2488,298795,275948,2026-05-03,Red clay,3,False,Shintaro Mochizuki,Jacob Fearnley,0,2,away,,,0,3,6,6,25,27,17,35,2,5,8,0,3,6,1,6,,,,,,
16119812,2488,349089,225273,2026-05-03,Red clay,3,False,Dino Prižmić,Chris Rodesch,2,0,home,,,2,0,1,4,38,35,26,11,1,0,0,3,6,4,6,3,,,,,,
16119807,2488,187608,462062,2026-05-03,Red clay,3,False,Aleksandar Kovačević,Lorenzo Carboni,2,0,home,,,1,6,1,3,45,40,29,18,2,1,2,3,6,4,7,6,,,,,,
16119801,2488,94485,260122,2026-05-03,Red clay,3,False,Benjamin Bonzi,Dalibor Svrčina,0,2,away,,,0,2,1,0,40,30,16,39,1,2,8,1,4,6,3,6,,,,,,
16012218,2374,206570,57163,2026-05-03,Red clay,3,False,Jannik Sinner,Alexander Zverev,2,0,home,,,8,2,1,1,32,16,19,7,4,0,0,0,6,1,6,2,,,,,,
16119828,2569,34486,555377,2026-05-03,Red clay,6,False,Ajla Tomljanović,Marta Lombardini,2,0,home,,,3,2,3,7,38,50,47,20,5,1,0,12,7,5,6,1,,,,,,
16119838,2569,210831,35838,2026-05-03,Red clay,6,False,Anastasia Potapova,Irina-Camelia Begu,2,0,home,,,0,3,5,2,33,23,37,23,8,4,3,5,6,1,7,5,,,,,,
16119837,2569,311012,348987,2026-05-03,Red clay,6,False,Ashlyn Krueger,Nikola Bartunkova,0,2,away,,,2,2,1,3,33,33,10,32,0,4,5,0,2,6,2,6,,,,,,
16119835,2569,336308,246159,2026-05-03,Red clay,6,False,Dominika Salkova,Sinja Kraus,0,2,away,,,1,1,4,0,22,38,24,28,1,5,7,8,2,6,2,6,,,,,,
16119827,2569,112957,247791,2026-05-03,Red clay,6,False,Leolia Jeanjean,Diane Parry,2,0,home,,,3,2,3,1,43,29,30,21,4,2,5,6,6,1,7,6,,,,,,
16119829,2569,45902,113079,2026-05-03,Red clay,6,False,Aliaksandra Sasnovich,Julia Grabher,1,2,away,,,1,1,3,8,45,52,38,46,5,7,10,3,6,4,2,6,4,6,,,,
16119836,2569,103901,64968,2026-05-03,Red clay,6,False,Elena-Gabriela Ruse,Oceane Dodin,2,0,home,,,3,2,3,4,32,21,21,11,4,0,0,4,6,1,6,3,,,,,,
16119825,2569,401399,267148,2026-05-03,Red clay,6,False,Samira De Stefano,Daria Snigur,0,2,away,,,0,0,1,1,23,31,23,31,3,6,7,6,2,6,3,6,,,,,,
16119833,2569,355536,215166,2026-05-03,Red clay,6,False,Giorgia Pedone,Simona Waltert,0,2,away,,,0,3,0,3,36,44,21,35,1,3,4,2,2,6,6,7,,,,,,
16119815,2569,396293,371932,2026-05-03,Red clay,6,False,Alina Korneeva,Ella Seidel,2,1,home,,,7,1,6,7,64,50,40,42,5,5,11,3,7,6,3,6,6,2,,,,
16119816,2569,418056,199509,2026-05-03,Red clay,6,False,Lilli Tagger,Suzan Lamens,2,0,home,,,1,0,0,5,46,42,28,19,3,0,3,6,7,5,6,2,,,,,,
16119830,2569,221410,97995,2026-05-03,Red clay,6,False,Alycia Parks,Dalma Galfi,0,2,away,,,3,2,4,1,28,30,17,34,2,6,6,1,4,6,1,6,,,,,,
16119834,2569,105099,190996,2026-05-03,Red clay,6,False,Kimberly Birrell,Yue Yuan,0,2,away,,,0,2,7,1,29,39,28,36,2,5,3,4,3,6,2,6,,,,,,
16119832,2569,213943,90664,2026-05-03,Red clay,6,False,Camila Osorio,Anhelina Kalinina,0,2,away,,,1,0,5,1,36,41,31,37,3,6,4,3,3,6,5,7,,,,,,
16119826,2569,198197,374193,2026-05-03,Red clay,6,False,Emiliana Arango,Noemi Basiletti,0,2,away,,,0,0,2,0,31,38,34,35,4,6,10,8,4,6,3,6,,,,,,
16119818,2569,339456,195182,2026-05-03,Red clay,6,False,Victoria Jimenez Kasintseva,Lulu Sun,2,0,home,,,4,0,3,2,41,36,29,25,4,3,1,3,6,4,7,6,,,,,,
16050473,26121,233700,131442,2026-05-03,Hardcourt outdoor,72,False,Gauthier Onclin,Michael Mmoh,2,0,home,,,1,5,2,4,41,32,24,21,2,1,4,4,6,3,6,4,,,,,,
16114698,10247,250857,407164,2026-05-03,Red clay,72,False,Alejandro Moro Canas,Nishesh Basavareddy,1,2,away,,,4,1,1,3,40,49,29,29,1,2,4,6,6,3,4,6,1,6,,,,
16114704,10247,269909,231620,2026-05-03,Red clay,72,False,Alvaro Guillen Meza,Clement Chidekh,0,2,away,,,1,0,6,3,30,28,27,44,5,6,7,0,5,7,2,6,,,,,,
16114699,10247,113979,355526,2026-05-03,Red clay,72,False,Juan Pablo Ficovich,Guy Den Ouden,1,2,away,,,0,3,1,5,68,60,43,58,4,5,9,5,6,4,6,7,3,6,,,,
16113347,22388,46390,222958,2026-05-03,Hardcourt outdoor,72,False,Yasutaka Uchiyama,Alastair Gray,0,2,away,,,2,2,8,2,19,30,10,28,0,4,4,1,3,6,0,6,,,,,,
16113346,22388,201681,187236,2026-05-03,Hardcourt outdoor,72,False,Jie Cui,Alexis Galarneau,2,0,home,,,5,1,2,2,37,31,27,19,3,1,1,2,6,4,6,2,,,,,,
16113339,22388,16683,462060,2026-05-03,Hardcourt outdoor,72,False,Mikhail Kukushkin,Tianhui Zhang,2,0,home,,,1,1,1,5,37,38,32,18,2,2,0,2,7,6,6,3,,,,,,
16113340,22388,383991,155684,2026-05-03,Hardcourt outdoor,72,False,Mark Lajal,Renta Tokuda,2,0,home,,,6,0,4,1,52,46,31,30,3,3,4,5,7,6,6,4,,,,,,
16113338,22388,156664,233126,2026-05-03,Hardcourt outdoor,72,False,Te Rigele,Dane Sweeny,0,2,away,,,4,2,2,4,36,41,23,40,2,4,7,1,0,6,6,7,,,,,,
16115518,24001,390226,98503,2026-05-03,Red clay,72,False,Adrian Arcon,Medhir Goyal,2,0,home,,,12,0,0,2,28,17,27,4,4,0,0,2,6,0,6,1,,,,,,
16115515,24001,421493,483965,2026-05-03,Red clay,72,False,Bienvenu Bolangi,Cheik Pandzou Ekoume,2,0,home,,,1,0,3,6,31,21,24,9,5,1,1,0,6,1,6,3,,,,,,
16115517,24001,84671,338511,2026-05-03,Red clay,72,False,Luis Britto,Zachary Mintz,1,0,home,,,4,0,3,5,24,22,23,7,3,0,0,2,6,2,3,1,,,,,,
16115516,24001,236282,330481,2026-05-03,Red clay,72,False,Gauderic Vilmaure,Guelord Kayombo,1,2,away,,,1,8,10,9,65,63,56,68,7,6,14,4,4,6,7,6,4,6,,,,
16114681,10247,520447,291790,2026-05-03,Red clay,72,False,Raffaele Ciurnelli,Fabrizio Andaloro,2,1,home,,,8,7,4,3,76,73,49,47,3,3,5,7,7,6,6,7,7,5,,,,
16118854,10247,65606,190877,2026-05-03,Red clay,72,False,Franco Agamenone,Andrea Guerrieri,0,2,away,,,1,0,2,5,34,37,28,32,2,4,5,5,4,6,3,6,,,,,,
16118671,10247,66484,239967,2026-05-03,Red clay,72,False,Frederico Ferreira Silva,Garrett Johns,2,0,home,,,1,0,0,1,27,21,33,13,4,0,1,2,6,2,6,0,,,,,,
16118967,10247,161262,233060,2026-05-03,Red clay,72,False,Thiago Seyboth Wild,Ryan Seggerman,0,2,away,,,2,18,1,2,56,58,21,30,0,1,2,2,5,7,6,7,,,,,,
16119084,10247,232036,453479,2026-05-03,Red clay,72,False,Tristan Boyer,Daniele Rapagnetta,0,2,away,,,1,0,1,0,45,32,22,47,3,4,10,1,4,6,5,7,,,,,,
16119493,10247,340741,286492,2026-05-03,Red clay,72,False,Sascha Gueymard Wayenburg,Martin Krumich,0,2,away,,,3,4,3,0,34,51,22,21,0,0,2,4,6,7,1,6,,,,,,
16120511,10247,248845,520447,2026-05-03,Red clay,72,False,Lilian Marmousez,Raffaele Ciurnelli,2,0,home,,,5,6,1,5,54,45,27,23,2,0,5,4,7,6,6,2,,,,,,
16115856,3794,402031,224619,2026-05-03,Red clay,72,False,Breno Braga,Lautaro Agustin Falabella,0,2,away,,,0,2,0,5,23,35,22,25,1,4,2,1,1,6,5,7,,,,,,
16115858,3794,381917,389092,2026-05-03,Red clay,72,False,Nicolas Zanellato,Lucca Pinto,2,0,home,,,3,0,1,1,41,33,33,27,4,3,4,5,6,3,6,4,,,,,,
16115857,3794,1221935,284076,2026-05-03,Red clay,72,False,Raphael Pucinelli de Almeida,Joao Victor Couto Loureiro,0,2,away,,,0,3,6,1,33,33,10,32,0,3,7,1,2,6,3,6,,,,,,
16117364,22388,244985,32466,2026-05-03,Hardcourt outdoor,72,False,Andre Ilagan,Hiroki Moriya,2,0,home,,,5,2,0,2,44,36,23,18,3,0,2,0,6,2,7,6,,,,,,
16116859,22388,373829,53483,2026-05-03,Hardcourt outdoor,72,False,Petr Bar Biryukov,Daniel Masur,2,1,home,,,27,10,8,2,74,57,26,36,3,1,5,3,6,3,6,7,6,3,,,,
16117707,22388,299481,205313,2026-05-03,Hardcourt outdoor,72,False,Philip Sekulic,Alafia Ayeni,1,2,away,,,1,12,10,6,43,34,25,44,2,5,8,3,6,2,1,6,1,6,,,,
16119001,22388,420914,177644,2026-05-03,Hardcourt outdoor,72,False,Hayato Matsuoka,Yusuke Takahashi,2,1,home,,,4,1,8,1,70,52,35,46,4,2,9,2,5,7,6,2,7,5,,,,
16118833,22388,92667,162144,2026-05-03,Hardcourt outdoor,72,False,Luca Castelnuovo,Evan Zhu,2,1,home,,,6,7,2,2,70,62,29,29,3,1,2,3,6,3,6,7,6,3,,,,
16118701,34493,50641,303360,2026-05-03,Red clay,871,False,Donna Vekić,Aliona Falei,2,1,home,,,2,5,3,6,58,50,39,37,6,3,6,1,6,2,6,7,6,4,,,,
16118696,34493,385274,207654,2026-05-03,Red clay,871,False,Tiantsoa Rakotomanga Rajaonah,Alice Tubello,1,2,away,,,0,0,7,4,54,67,59,62,7,9,13,11,0,6,7,5,6,7,,,,
16118691,34493,20354,293868,2026-05-03,Red clay,871,False,Cagla Buyukakcay,Polina Kudermetova,0,2,away,,,0,1,3,0,17,29,23,34,3,7,6,8,3,6,1,6,,,,,,
16118698,34493,367818,45835,2026-05-03,Red clay,871,False,Polina Iatcenko,Storm Hunter,0,2,away,,,4,0,2,5,26,35,17,26,1,4,2,0,4,6,1,6,,,,,,
16118693,34493,449211,102191,2026-05-03,Red clay,871,False,Elizara Yaneva,Ayla Aksu,2,0,home,,,1,0,0,2,31,24,39,24,7,3,2,2,6,4,6,1,,,,,,
16118697,34493,198121,296390,2026-05-03,Red clay,871,False,Guiomar Maristany,Anouk Koevermans,2,0,home,,,0,0,5,2,40,34,32,22,4,2,1,8,7,5,6,3,,,,,,
16116745,34498,318574,43502,2026-05-03,Hardcourt outdoor,871,False,Zhuoxuan Bai,Jia-Jing Lu,2,1,home,,,1,0,0,7,50,47,50,29,6,3,5,11,6,2,3,6,6,1,,,,
16117939,34498,234309,398054,2026-05-03,Hardcourt outdoor,871,False,Hong Yi Cody Wong,Xinxin Yao,0,2,away,,,0,1,1,0,22,29,9,30,0,5,2,0,2,6,1,6,,,,,,
16116741,34498,198209,455715,2026-05-03,Hardcourt outdoor,871,False,En-Shuo Liang,Yufei Ren,2,0,home,,,0,0,1,2,37,17,23,23,5,1,8,4,6,3,6,0,,,,,,
16117940,34498,395218,148276,2026-05-03,Hardcourt outdoor,871,False,Zongyu Li,Wushuang Zheng,2,0,home,,,2,1,0,2,43,38,22,16,2,0,1,2,6,4,6,4,,,,,,
16112858,34493,128638,52533,2026-05-03,Red clay,871,False,Katherine Sebov,Dalila Jakupovic,2,0,home,,,0,4,4,4,37,42,41,19,5,3,1,6,7,5,6,3,,,,,,
16113309,34493,348715,202478,2026-05-03,Red clay,871,False,Mia Ristić,Lucia Cortez Llorca,1,2,away,,,1,2,1,12,63,76,58,53,5,6,4,12,6,7,7,6,4,6,,,,
16113310,34493,103375,332985,2026-05-03,Red clay,871,False,Raluca Georgiana Serban,Maria Sara Popa,1,2,away,,,3,5,5,9,63,57,40,52,5,5,7,8,5,7,6,3,4,6,,,,
16113308,34493,48318,47876,2026-05-03,Red clay,871,False,Tereza Martincova,Isabella Shinikova,2,1,home,,,0,1,2,7,55,51,48,45,6,5,7,12,6,3,3,6,6,4,,,,
16119808,2488,205795,341820,2026-05-04,Red clay,3,False,Zsombor Piros,Henrique Rocha,,,,,,,,,,,,,,,,,,,,,,,,,,,
16119503,2488,326949,341818,2026-05-04,Red clay,3,False,Adolfo Daniel Vallejo,Jaime Faria,1,2,away,,,2,2,2,1,54,58,24,32,0,3,3,2,3,6,6,4,4,6,,,,
16124662,2488,264358,341820,2026-05-04,Red clay,3,False,Pablo Llamas Ruiz,Henrique Rocha,2,1,home,,,0,1,2,7,46,41,36,26,5,2,2,4,4,6,6,3,6,1,,,,
16119508,2488,499834,26204,2026-05-04,Red clay,3,False,Elmer Moller,Nikoloz Basilashvili,1,2,away,,,3,5,9,1,53,63,41,41,4,4,2,5,6,4,2,6,6,7,,,,
16119803,2488,237452,524820,2026-05-04,Red clay,3,False,Rinky Hijikata,Pierluigi Basile,2,1,home,,,10,13,2,6,84,81,46,37,2,2,7,2,5,7,7,6,7,6,,,,
16125548,2488,64570,105607,2026-05-04,Red clay,3,False,Cristian Garin,Jan Choinski,2,1,home,,,4,2,1,1,50,54,41,22,4,1,4,6,6,2,3,6,6,2,,,,
16124622,2488,338890,132834,2026-05-04,Red clay,3,False,Daniel Merida,Tomás Barrios Vera,2,1,home,,,2,2,4,0,61,59,37,34,3,3,4,1,6,3,3,6,7,6,,,,
16124761,2488,255420,321788,2026-05-04,Red clay,3,False,Francisco Comesaña,Leandro Riedi,2,1,home,,,5,2,3,0,50,54,30,24,2,1,4,4,6,4,2,6,6,4,,,,
16125550,2488,40800,14548,2026-05-04,Red clay,3,False,Pablo Carreño Busta,Stan Wawrinka,,,home,,,0,0,0,0,0,0,,,0,0,,,,,,,,,,,,
16126057,2488,210490,243925,2026-05-04,Red clay,3,False,Patrick Kypson,Titouan Droguet,2,1,home,,,2,13,8,2,83,87,50,34,1,1,3,4,7,6,6,7,7,6,,,,
16126431,2488,260122,483188,2026-05-04,Red clay,3,False,Dalibor Svrčina,Nicolai Budkov Kjaer,2,0,home,,,0,0,2,3,42,38,35,26,4,0,5,7,6,4,6,2,,,,,,
16124760,2488,57289,244420,2026-05-04,Red clay,3,False,Hugo Dellien,Jesper De Jong,1,2,away,,,3,8,0,4,59,61,42,44,2,2,5,9,6,4,2,6,6,7,,,,
16126430,2488,187608,275948,2026-05-04,Red clay,3,False,Aleksandar Kovačević,Jacob Fearnley,1,2,away,,,2,5,4,2,50,48,28,39,2,3,5,2,6,2,2,6,3,6,,,,
16126996,2488,349089,407383,2026-05-04,Red clay,3,False,Dino Prižmić,Federico Bondioli,2,0,home,,,5,0,0,2,39,28,20,12,2,0,1,1,6,2,6,4,,,,,,
16127360,2488,341818,264358,2026-05-04,Red clay,3,False,Jaime Faria,Pablo Llamas Ruiz,1,2,away,,,6,1,2,0,62,51,18,41,0,2,11,1,6,3,2,6,3,6,,,,
16124723,2569,60398,275530,2026-05-04,Red clay,6,False,Barbora Krejčiková,Elsa Jacquemot,2,0,home,,,3,1,5,2,46,35,28,27,4,1,9,5,6,2,6,4,,,,,,
16124717,2569,150574,257784,2026-05-04,Red clay,6,False,Anna Bondar,Qinwen Zheng,1,2,away,,,1,7,2,3,45,49,34,36,5,6,2,4,6,3,3,6,4,6,,,,
16124720,2569,381052,250859,2026-05-04,Red clay,6,False,Petra Marčinko,Oleksandra Oliynykova,0,2,away,,,0,0,5,2,20,28,19,33,3,7,2,1,1,6,3,6,,,,,,
16124719,2569,91960,202924,2026-05-04,Red clay,6,False,Sofia Kenin,Bianca Andreescu,0,2,away,,,3,5,2,5,36,42,32,33,3,5,1,3,4,6,5,7,,,,,,
16124708,2569,316468,217828,2026-05-04,Red clay,6,False,Antonia Ružić,Kamilla Rakhimova,2,1,home,,,1,3,2,2,39,45,38,32,5,5,1,5,6,4,1,6,6,3,,,,
16124718,2569,255391,189986,2026-05-04,Red clay,6,False,Anastasia Zakharova,Dayana Yastremska,2,1,home,,,0,1,4,9,60,53,55,57,8,8,6,1,4,6,7,5,7,6,,,,
16124715,2569,233214,110055,2026-05-04,Red clay,6,False,McCartney Kessler,Lucia Bronzetti,2,1,home,,,1,1,6,4,52,54,56,43,8,6,9,7,6,3,5,7,6,4,,,,
16119821,2569,189995,88310,2026-05-04,Red clay,6,False,Anna Blinkova,Mayar Sherif,0,2,away,,,0,1,4,0,22,36,20,29,1,5,5,1,1,6,2,6,,,,,,
16119824,2569,111189,362614,2026-05-04,Red clay,6,False,Renata Zarazua,Federica Urgesi,1,2,away,,,0,1,0,4,45,45,37,47,6,7,9,4,4,6,6,2,3,6,,,,
16119823,2569,19546,263653,2026-05-04,Red clay,6,False,Anastasia Pavlyuchenkova,Veronika Erjavec,0,1,away,,,0,3,2,1,21,22,17,24,3,4,1,1,3,6,3,2,,,,,,
16119831,2569,314519,256104,2026-05-04,Red clay,6,False,Darja Semenistaja,Katie Volynets,0,2,away,,,0,0,1,1,13,26,10,29,1,6,2,0,2,6,0,6,,,,,,
16119820,2569,305030,69988,2026-05-04,Red clay,6,False,Beatrice Ricci,Tamara Korpatsch,1,2,away,,,0,4,4,1,41,44,25,43,3,6,2,3,6,3,1,6,2,6,,,,
16119814,2569,383994,90814,2026-05-04,Red clay,6,False,Hanne Vandewinkel,Jil Teichmann,0,2,away,,,0,3,3,0,25,34,20,26,2,4,4,1,4,6,3,6,,,,,,
16119813,2569,124804,253356,2026-05-04,Red clay,6,False,Rebeka Masarova,Moyuka Uchijima,2,0,home,,,5,0,2,0,37,28,23,12,3,0,1,2,6,3,6,2,,,,,,
16119819,2569,51387,71034,2026-05-04,Red clay,6,False,Taylor Townsend,Rebecca Šramková,2,1,home,,,5,2,3,4,69,54,43,45,4,3,9,3,3,6,7,5,6,2,,,,
16124632,2569,34486,112957,2026-05-04,Red clay,6,False,Ajla Tomljanović,Leolia Jeanjean,1,2,away,,,3,7,3,4,68,78,51,44,4,4,5,14,6,7,7,5,3,6,,,,
16125527,2569,97995,113079,2026-05-04,Red clay,6,False,Dalma Galfi,Julia Grabher,2,0,home,,,5,1,2,6,38,45,38,23,5,4,0,3,7,6,6,4,,,,,,
16124762,2569,103901,246159,2026-05-04,Red clay,6,False,Elena-Gabriela Ruse,Sinja Kraus,0,2,away,,,1,0,4,3,38,40,29,39,3,5,4,6,6,7,2,6,,,,,,
16124631,2569,210831,348987,2026-05-04,Red clay,6,False,Anastasia Potapova,Nikola Bartunkova,2,1,home,,,3,6,8,11,52,57,52,30,6,4,6,15,4,6,6,4,6,2,,,,
16125974,2569,190996,215166,2026-05-04,Red clay,6,False,Yue Yuan,Simona Waltert,1,2,away,,,1,2,0,1,51,51,35,40,4,5,6,8,2,6,6,1,5,7,,,,
16125528,2569,418056,396293,2026-05-04,Red clay,6,False,Lilli Tagger,Alina Korneeva,0,2,away,,,1,5,4,3,36,38,26,36,2,5,6,9,3,6,3,6,,,,,,
16126142,2569,374193,267148,2026-05-04,Red clay,6,False,Noemi Basiletti,Daria Snigur,2,1,home,,,1,0,2,2,66,60,52,57,7,5,10,12,6,3,6,7,6,4,,,,
16127359,2569,362614,263653,2026-05-04,Red clay,6,False,Federica Urgesi,Veronika Erjavec,2,0,home,,,2,1,0,0,28,26,35,16,6,2,0,3,6,4,6,1,,,,,,
16127396,2569,90814,124804,2026-05-04,Red clay,6,False,Jil Teichmann,Rebeka Masarova,1,2,away,,,0,2,0,2,35,35,19,31,2,5,2,2,6,1,1,6,1,6,,,,
16115042,24001,1216954,321948,2026-05-04,Red clay,72,False,Elijah Sanogo,Eliakim Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,
16115043,24001,195372,213076,2026-05-04,Red clay,72,False,Ivan Marrero Curbelo,Mathys Erhard,,,,,,,,,,,,,,,,,,,,,,,,,,,
16115044,24001,378554,931251,2026-05-04,Red clay,72,False,Karan Singh,Matt Kleiman,2,0,home,,,3,1,3,5,46,30,24,23,2,0,3,3,6,3,6,2,,,,,,
16115047,24001,81271,172482,2026-05-04,Red clay,72,False,Calvin Hemery,Aziz Dougaz,2,0,home,,,8,2,2,2,55,44,20,26,1,0,3,3,7,6,6,3,,,,,,
16115045,24001,191183,932349,2026-05-04,Red clay,72,False,Digvijay Pratap Singh,Dillon Beckles,2,0,home,,,2,2,0,1,45,39,24,12,2,0,0,2,7,5,6,3,,,,,,
16116613,24001,1216954,195372,2026-05-04,Red clay,72,False,Elijah Sanogo,Ivan Marrero Curbelo,0,2,away,,,2,0,5,2,23,29,18,31,2,5,3,3,0,6,4,6,,,,,,
16114700,10247,197809,224038,2026-05-04,Red clay,72,False,Jay Clarke,Federico Arnaboldi,2,0,home,,,0,2,2,4,31,18,27,14,4,0,2,2,6,1,6,1,,,,,,
16114702,10247,303307,207089,2026-05-04,Red clay,72,False,Alex Barrena,August Holmgren,0,2,away,,,0,4,3,1,36,37,16,33,1,3,6,3,4,6,2,6,,,,,,
16126026,10247,302582,248845,2026-05-04,Red clay,72,False,Gustavo Heide,Lilian Marmousez,2,1,home,,,8,0,5,1,38,27,32,20,5,1,2,3,2,6,6,0,6,0,,,,
16114703,10247,321791,302567,2026-05-04,Red clay,72,False,Toby Samuel,Stefanos Sakellaridis,1,2,away,,,1,6,3,2,48,58,37,29,2,2,1,4,3,6,6,2,4,6,,,,
16126023,10247,453479,420304,2026-05-04,Red clay,72,False,Daniele Rapagnetta,Max Schoenhaus,0,2,away,,,0,7,2,2,34,39,15,28,0,3,3,1,3,6,3,6,,,,,,
16114701,10247,298057,132558,2026-05-04,Red clay,72,False,Felix Gill,Zdenek Kolar,0,2,away,,,3,2,0,2,39,39,20,31,2,3,4,1,4,6,4,6,,,,,,
16114697,10247,264372,466210,2026-05-04,Red clay,72,False,Facundo Diaz Acosta,Henry Bernet,2,1,home,,,3,2,0,4,56,51,45,33,5,1,4,5,5,7,6,3,6,1,,,,
16126025,10247,233060,519193,2026-05-04,Red clay,72,False,Ryan Seggerman,Yannick Theodor Alexandrescou,2,1,home,,,8,0,1,3,52,56,47,27,4,1,3,6,6,2,4,6,6,4,,,,
16126021,10247,267242,66484,2026-05-04,Red clay,72,False,Harry Wendelken,Frederico Ferreira Silva,0,2,away,,,2,1,3,1,31,39,13,24,0,3,1,0,3,6,3,6,,,,,,
16124390,22388,63446,244985,2026-05-04,Hardcourt outdoor,72,False,Jason Jung,Andre Ilagan,0,2,away,,,2,8,4,3,29,39,23,22,0,3,1,7,4,6,4,6,,,,,,
16124392,22388,217464,373829,2026-05-04,Hardcourt outdoor,72,False,Rio Noguchi,Petr Bar Biryukov,2,0,home,,,0,5,3,7,29,22,21,14,2,0,1,2,6,2,7,5,,,,,,
16113337,22388,97647,82579,2026-05-04,Hardcourt outdoor,72,False,Soonwoo Kwon,Kaichi Uchida,2,0,home,,,4,1,2,3,26,19,28,15,2,0,2,6,6,2,6,2,,,,,,
16113351,22388,163996,339452,2026-05-04,Hardcourt outdoor,72,False,Tung-Lin Wu,James McCabe,0,2,away,,,2,9,4,4,47,50,28,28,2,3,1,2,5,7,6,7,,,,,,
16113349,22388,58369,163438,2026-05-04,Hardcourt outdoor,72,False,Alex Bolt,Fajing Sun,1,2,away,,,6,8,3,1,64,68,35,44,1,2,6,2,7,6,3,6,3,6,,,,
16113352,22388,207575,204329,2026-05-04,Hardcourt outdoor,72,False,Adam Walton,Yu Hsiou Hsu,2,0,home,,,6,4,1,4,32,32,30,20,4,3,0,3,6,4,6,4,,,,,,
16124391,22388,17080,205313,2026-05-04,Hardcourt outdoor,72,False,Bernard Tomić,Alafia Ayeni,0,2,away,,,2,13,2,6,51,65,35,24,1,0,2,5,6,7,6,7,,,,,,
16124389,22388,420914,336621,2026-05-04,Hardcourt outdoor,72,False,Hayato Matsuoka,Maximus Jones,0,2,away,,,1,6,5,2,36,45,20,26,1,3,4,2,4,6,4,6,,,,,,
16113350,22388,232059,254227,2026-05-04,Hardcourt outdoor,72,False,Keegan Smith,Yunchaokete Bu,0,2,away,,,8,3,2,0,40,46,12,18,0,1,2,1,4,6,5,7,,,,,,
16124393,22388,92667,479273,2026-05-04,Hardcourt outdoor,72,False,Luca Castelnuovo,Ognjen Milić,1,2,away,,,12,11,1,6,40,63,42,31,2,3,1,9,3,6,6,3,1,6,,,,
16113336,22388,83263,289106,2026-05-04,Hardcourt outdoor,72,False,Akira Santillan,Coleman Wong,2,0,home,,,3,4,2,1,40,31,17,17,1,0,2,2,6,4,6,2,,,,,,
